UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED
3615884,2/13/2017,9:00,QUEENS,11375,40.72829,-73.842064,"(40.72829, -73.842064)",68 AVENUE,112 STREET,,0
3616264,2/13/2017,9:00,,,40.86114,-73.91337,"(40.86114, -73.91337)",,,,0
3614612,2/13/2017,9:00,BRONX,10462,40.845222,-73.86613,"(40.845222, -73.86613)",WHITE PLAINS ROAD,MORRIS PARK AVENUE,,1
3614621,2/13/2017,9:00,BROOKLYN,11208,40.677296,-73.87682,"(40.677296, -73.87682)",LIBERTY AVENUE,LOGAN STREET,,1
3614545,2/13/2017,9:00,QUEENS,11434,40.657875,-73.77051,"(40.657875, -73.77051)",ROCKAWAY BOULEVARD,175 STREET,,1
3614805,2/13/2017,9:00,BROOKLYN,11201,40.689228,-73.9847,"(40.689228, -73.9847)",LIVINGSTON STREET,ELM PLACE,,0
3615668,2/13/2017,9:00,,,40.61467,-73.92809,"(40.61467, -73.92809)",FILLMORE AVENUE,FLATBUSH AVENUE,,0
3615872,2/13/2017,9:05,MANHATTAN,10001,40.751446,-74.001434,"(40.751446, -74.001434)",10 AVENUE,WEST 29 STREET,,0
3615177,2/13/2017,9:05,QUEENS,11435,40.701775,-73.80794,"(40.701775, -73.80794)",SUTPHIN BOULEVARD,JAMAICA AVENUE,,0
3615881,2/13/2017,9:07,BRONX,10469,40.866096,-73.83785,"(40.866096, -73.83785)",EAST GUN HILL ROAD,TIEMANN AVENUE,,2
3616000,2/13/2017,9:10,QUEENS,11101,40.744026,-73.92616,"(40.744026, -73.92616)",QUEENS BOULEVARD,39 STREET,,1
3616810,2/13/2017,9:10,QUEENS,11434,40.673008,-73.78809,"(40.673008, -73.78809)",ROCKAWAY BOULEVARD,150 STREET,,0
3616084,2/13/2017,9:15,BROOKLYN,11208,40.68484,-73.87257,"(40.68484, -73.87257)",CRESCENT STREET,ADLER PLACE,,0
3614679,2/13/2017,9:15,MANHATTAN,10013,40.716015,-74.00883,"(40.716015, -74.00883)",WEST BROADWAY,READE STREET,,0
3614560,2/13/2017,9:15,QUEENS,11369,40.77023,-73.87066,"(40.77023, -73.87066)",,,100-30    DITMARS BOULEVARD,0
3615291,2/13/2017,9:19,MANHATTAN,10036,,,,WEST SIDE HIGHWAY,WEST 45 STREET,,0
3615631,2/13/2017,9:20,,,40.87642,-73.81842,"(40.87642, -73.81842)",,,,0
3616250,2/13/2017,9:20,BRONX,10467,40.879803,-73.878914,"(40.879803, -73.878914)",,,3400      BAINBRIDGE AVENUE,2
3617193,2/13/2017,9:20,MANHATTAN,10025,40.796066,-73.96707,"(40.796066, -73.96707)",,,151       WEST 100 STREET,0
3614858,2/13/2017,9:20,QUEENS,11366,40.721466,-73.804535,"(40.721466, -73.804535)",164 STREET,UNION TURNPIKE,,0
3615893,2/13/2017,9:30,QUEENS,11432,40.71428,-73.809784,"(40.71428, -73.809784)",,,150-18    HOOVER AVENUE,0
3622904,2/13/2017,9:30,,,40.696114,-73.98114,"(40.696114, -73.98114)",,,,0
3615237,2/13/2017,9:30,QUEENS,11379,40.708412,-73.873085,"(40.708412, -73.873085)",,,79-01     69 DRIVE,0
3615353,2/13/2017,9:30,MANHATTAN,10032,40.84103,-73.94463,"(40.84103, -73.94463)",WEST 165 STREET,RIVERSIDE DRIVE,,0
3615592,2/13/2017,9:30,QUEENS,11355,40.74125,-73.81912,"(40.74125, -73.81912)",60 AVENUE,150 STREET,,0
3615238,2/13/2017,9:30,QUEENS,11379,40.71531,-73.89973,"(40.71531, -73.89973)",,,62-16     ELIOT AVENUE,0
3614649,2/13/2017,9:30,BROOKLYN,11219,40.6435,-73.99408,"(40.6435, -73.99408)",41 STREET,10 AVENUE,,0
3614581,2/13/2017,9:30,,,40.736412,-73.74183,"(40.736412, -73.74183)",,,,0
3616638,2/13/2017,9:30,,,40.65477,-74.00708,"(40.65477, -74.00708)",,,,0
3614828,2/13/2017,9:30,BRONX,10475,40.885952,-73.8279,"(40.885952, -73.8279)",CONNER STREET,BOSTON ROAD,,1
3616064,2/13/2017,9:30,BROOKLYN,11221,40.687664,-73.92094,"(40.687664, -73.92094)",,,33        HOWARD AVENUE,0
3615878,2/13/2017,9:30,MANHATTAN,10018,40.757668,-73.99483,"(40.757668, -73.99483)",DYER AVENUE,WEST 40 STREET,,0
3615063,2/13/2017,9:30,,,40.791607,-73.82424,"(40.791607, -73.82424)",PARSONS BOULEVARD,,,0
3615632,2/13/2017,9:30,,,40.856487,-73.872406,"(40.856487, -73.872406)",,,,0
3614594,2/13/2017,9:32,,,40.652126,-73.97401,"(40.652126, -73.97401)",GREENWOOD AVENUE,,,0
3614833,2/13/2017,9:35,,,40.88528,-73.82172,"(40.88528, -73.82172)",,,,0
3615045,2/13/2017,9:40,,,40.760464,-73.826546,"(40.760464, -73.826546)",UNION STREET,,,0
3615115,2/13/2017,9:40,,,40.79737,-73.91981,"(40.79737, -73.91981)",,,,0
3615917,2/13/2017,9:40,MANHATTAN,10000,40.777023,-73.96394,"(40.777023, -73.96394)",,,2         TRANSVERSE ROAD NUMBER TWO,1
3615064,2/13/2017,9:40,QUEENS,11357,40.78129,-73.80503,"(40.78129, -73.80503)",,,157-15    19 AVENUE,0
3614601,2/13/2017,9:45,BRONX,10461,40.84299,-73.82625,"(40.84299, -73.82625)",BRUCKNER BOULEVARD,COUNTRY CLUB ROAD,,0
3614608,2/13/2017,9:45,QUEENS,11434,40.657875,-73.77051,"(40.657875, -73.77051)",175 STREET,ROCKAWAY BOULEVARD,,0
3615010,2/13/2017,9:45,QUEENS,11372,40.74755,-73.88461,"(40.74755, -73.88461)",,,81-10     ROOSEVELT AVENUE,0
3615188,2/13/2017,9:45,BROOKLYN,11238,40.678883,-73.970215,"(40.678883, -73.970215)",,,184       SAINT MARKS AVENUE,0
3615248,2/13/2017,9:46,BROOKLYN,11218,40.635983,-73.97411,"(40.635983, -73.97411)",DITMAS AVENUE,EAST 5 STREET,,0
3616169,2/13/2017,9:48,MANHATTAN,10024,40.78202,-73.97173,"(40.78202, -73.97173)",TRANSVERSE ROAD NUMBER TWO,CENTRAL PARK WEST,,0
3615384,2/13/2017,9:49,BRONX,10461,,,,FINK AVENUE,WESTCHESTER SQUARE,,1
3614616,2/13/2017,9:50,BROOKLYN,11208,40.669643,-73.87971,"(40.669643, -73.87971)",,,592       SHEPHERD AVENUE,0
3615801,2/14/2017,0:00,BRONX,10456,40.83644,-73.912224,"(40.83644, -73.912224)",,,1330      MORRIS AVENUE,0
3616130,2/14/2017,0:00,MANHATTAN,10022,40.75887,-73.96428,"(40.75887, -73.96428)",,,322       EAST 57 STREET,1
3616310,2/14/2017,0:00,BROOKLYN,11229,40.610096,-73.96138,"(40.610096, -73.96138)",AVENUE P,EAST 12 STREET,,2
3615776,2/14/2017,0:00,BRONX,10469,40.873173,-73.85147,"(40.873173, -73.85147)",,,3312      PEARSALL AVENUE,0
3615751,2/14/2017,0:00,BRONX,10466,40.888924,-73.831314,"(40.888924, -73.831314)",,,3893      DYRE AVENUE,0
3616308,2/14/2017,0:00,BROOKLYN,11235,40.588173,-73.95246,"(40.588173, -73.95246)",EAST 17 STREET,AVENUE Z,,0
3615482,2/14/2017,0:00,,,40.650597,-73.97209,"(40.650597, -73.97209)",CONEY ISLAND AVENUE,PARK CIRCLE,,0
3615627,2/14/2017,0:00,,,40.786026,-73.80025,"(40.786026, -73.80025)",,,,0
3616372,2/14/2017,0:00,BRONX,10455,40.81218,-73.9011,"(40.81218, -73.9011)",TIMPSON PLACE,SAINT JOHN AVENUE,,0
3620323,2/14/2017,0:00,MANHATTAN,10014,40.731606,-74.006035,"(40.731606, -74.006035)",,,81        BARROW STREET,0
3615126,2/14/2017,0:10,QUEENS,11416,40.690884,-73.83921,"(40.690884, -73.83921)",,,106-12    ATLANTIC AVENUE,0
3617710,2/14/2017,0:10,,,40.846893,-73.92055,"(40.846893, -73.92055)",UNIVERSITY AVENUE,,,1
3615613,2/14/2017,0:15,BRONX,10451,,,,EAST 138 STREET,EXTERIOR STREET,,0
3615885,2/14/2017,0:15,MANHATTAN,10018,40.75619,-73.99057,"(40.75619, -73.99057)",,,625       8 AVENUE,0
3615159,2/14/2017,0:18,,,40.762974,-73.825325,"(40.762974, -73.825325)",BOWNE STREET,,,0
3615067,2/14/2017,0:20,,,40.759327,-73.82597,"(40.759327, -73.82597)",41 AVENUE,,,1
3615701,2/14/2017,0:22,QUEENS,11435,40.694065,-73.80142,"(40.694065, -73.80142)",SUTPHIN BOULEVARD,107 AVENUE,,1
3617901,2/14/2017,0:26,BROOKLYN,11230,40.62747,-73.96278,"(40.62747, -73.96278)",AVENUE I,EAST 14 STREET,,0
3615080,2/14/2017,0:30,BROOKLYN,11211,,,,VANDERVOORT AVENUE,METROPOLITAN AVENUE,,0
3616684,2/14/2017,0:30,,,40.60635,-73.97552,"(40.60635, -73.97552)",WEST 2 STREET,,,0
3616540,2/14/2017,0:40,,,40.654984,-74.00711,"(40.654984, -74.00711)",,,,0
3615232,2/14/2017,0:55,BROOKLYN,11223,40.605213,-73.97435,"(40.605213, -73.97435)",,,1765      WEST 1 STREET,0
3621577,2/14/2017,10:00,,,40.806835,-73.924355,"(40.806835, -73.924355)",,,,0
3621428,2/14/2017,10:00,,,40.68655,-74.008125,"(40.68655, -74.008125)",,,,0
3615381,2/14/2017,10:00,QUEENS,11434,40.66845,-73.76599,"(40.66845, -73.76599)",,,179-02    144 AVENUE,0
3615676,2/14/2017,10:00,STATEN ISLAND,10304,40.622883,-74.08288,"(40.622883, -74.08288)",,,197       GORDON STREET,0
3617279,2/14/2017,10:00,,,40.64666,-73.954865,"(40.64666, -73.954865)",TILDEN AVENUE,,,0
3615647,2/14/2017,10:00,BRONX,10474,40.812214,-73.885895,"(40.812214, -73.885895)",RANDALL AVENUE,FAILE STREET,,0
3615928,2/14/2017,10:00,MANHATTAN,10016,40.743206,-73.979965,"(40.743206, -73.979965)",EAST 30 STREET,3 AVENUE,,0
3616622,2/14/2017,10:00,MANHATTAN,10019,40.76986,-73.99243,"(40.76986, -73.99243)",,,610       WEST 56 STREET,0
3615330,2/14/2017,10:00,MANHATTAN,10026,40.80016,-73.946846,"(40.80016, -73.946846)",,,1400      5 AVENUE,0
3615467,2/14/2017,10:00,QUEENS,11004,40.744152,-73.70494,"(40.744152, -73.70494)",266 STREET,81 AVENUE,,0
3615953,2/14/2017,10:00,QUEENS,11385,40.704742,-73.902504,"(40.704742, -73.902504)",,,791       FAIRVIEW AVENUE,0
3615528,2/14/2017,10:00,,,40.68655,-74.008125,"(40.68655, -74.008125)",,,,0
3615442,2/14/2017,10:02,,,40.76502,-73.9174,"(40.76502, -73.9174)",30 AVENUE,,,1
3615703,2/14/2017,10:07,BROOKLYN,11218,40.64327,-73.97833,"(40.64327, -73.97833)",CHURCH AVENUE,EAST 2 STREET,,0
3619649,2/14/2017,10:09,BROOKLYN,11231,40.684387,-74.00302,"(40.684387, -74.00302)",UNION STREET,COLUMBIA STREET,,0
3615403,2/14/2017,10:10,QUEENS,11364,40.745235,-73.76346,"(40.745235, -73.76346)",64 AVENUE,213 STREET,,0
3615454,2/14/2017,10:10,BROOKLYN,11217,40.685196,-73.97829,"(40.685196, -73.97829)",FLATBUSH AVENUE,STATE STREET,,0
3615298,2/14/2017,10:13,MANHATTAN,10001,40.74808,-73.98959,"(40.74808, -73.98959)",,,101       WEST 31 STREET,0
3615331,2/14/2017,10:15,BROOKLYN,11207,40.66932,-73.88481,"(40.66932, -73.88481)",WARWICK STREET,BLAKE AVENUE,,0
3615931,2/14/2017,10:15,MANHATTAN,10128,40.782314,-73.94851,"(40.782314, -73.94851)",2 AVENUE,EAST 93 STREET,,0
3615408,2/14/2017,10:15,BROOKLYN,11232,40.653015,-74.01285,"(40.653015, -74.01285)",43 STREET,2 AVENUE,,1
3615450,2/14/2017,10:23,,,40.84506,-73.916855,"(40.84506, -73.916855)",,,,1
3616651,2/14/2017,10:25,BROOKLYN,11218,40.648254,-73.971405,"(40.648254, -73.971405)",CATON AVENUE,CONEY ISLAND AVENUE,,0
3615954,2/14/2017,10:25,QUEENS,11385,40.69229,-73.88259,"(40.69229, -73.88259)",CYPRESS HILLS STREET,CYPRESS AVENUE,,0
3615712,2/14/2017,10:30,BROOKLYN,11206,40.699554,-73.952034,"(40.699554, -73.952034)",,,546       FLUSHING AVENUE,0
3615926,2/14/2017,10:30,BROOKLYN,11226,40.653263,-73.96382,"(40.653263, -73.96382)",WOODRUFF AVENUE,SAINT PAULS PLACE,,0
3615955,2/14/2017,10:30,,,40.726402,-73.900345,"(40.726402, -73.900345)",65 PLACE,,,0
3615614,2/14/2017,10:30,,,40.782215,-73.80776,"(40.782215, -73.80776)",CLINTONVILLE STREET,,,0
3615463,2/14/2017,10:30,,,40.735188,-73.74409,"(40.735188, -73.74409)",HARDING EXPRESSWAY,,,0
3616706,2/14/2017,10:30,MANHATTAN,10007,40.715218,-74.0071,"(40.715218, -74.0071)",,,79        READE STREET,0
3615530,2/14/2017,10:30,QUEENS,11373,40.737164,-73.86605,"(40.737164, -73.86605)",,,56-09     JUNCTION BOULEVARD,0
3615347,2/14/2017,10:30,QUEENS,11422,40.666397,-73.73857,"(40.666397, -73.73857)",NORTH CONDUIT AVENUE,BROOKVILLE BOULEVARD,,0
3615940,2/14/2017,10:34,MANHATTAN,10128,40.78519,-73.94934,"(40.78519, -73.94934)",EAST 96 STREET,3 AVENUE,,0
3615523,2/14/2017,10:40,BROOKLYN,11212,40.669277,-73.91065,"(40.669277, -73.91065)",,,436       ROCKAWAY AVENUE,0
3615880,2/14/2017,10:40,MANHATTAN,10002,40.71583,-73.9863,"(40.71583, -73.9863)",,,414       GRAND STREET,0
3616621,2/14/2017,10:40,MANHATTAN,10026,40.799366,-73.95331,"(40.799366, -73.95331)",,,130       WEST 111 STREET,0
3616320,2/14/2017,10:42,,,40.610214,-73.94371,"(40.610214, -73.94371)",NOSTRAND AVENUE,QUENTIN ROAD,,0
3615662,2/14/2017,10:46,,,40.844105,-73.898,"(40.844105, -73.898)",,,,1
3615991,2/14/2017,10:50,MANHATTAN,10030,40.81943,-73.937904,"(40.81943, -73.937904)",,,114       WEST 143 STREET,0
3615690,2/14/2017,10:50,STATEN ISLAND,10301,40.644302,-74.086914,"(40.644302, -74.086914)",,,151       JERSEY STREET,0
3615778,2/14/2017,10:54,MANHATTAN,10017,40.755978,-73.97697,"(40.755978, -73.97697)",EAST 47 STREET,MADISON AVENUE,,0
3616362,2/14/2017,11:00,BRONX,10474,40.81235,-73.88497,"(40.81235, -73.88497)",BRYANT AVENUE,RANDALL AVENUE,,0
3615949,2/14/2017,11:00,BROOKLYN,11236,40.63013,-73.89727,"(40.63013, -73.89727)",,,1451      EAST 88 STREET,0
3617117,2/14/2017,11:00,MANHATTAN,10012,40.723797,-74.000374,"(40.723797, -74.000374)",SPRING STREET,GREENE STREET,,0
3615410,2/14/2017,11:00,QUEENS,11414,40.66024,-73.83244,"(40.66024, -73.83244)",159 AVENUE,101 STREET,,0
3615352,2/14/2017,11:00,,,40.755337,-73.843254,"(40.755337, -73.843254)",ROOSEVELT AVENUE,,,0
3616158,2/14/2017,11:00,,,40.6075,-74.14637,"(40.6075, -74.14637)",SOUTH GANNON AVENUE,STEWART AVENUE,,0
3615531,2/14/2017,11:00,,,40.741375,-73.85236,"(40.741375, -73.85236)",WESTSIDE AVENUE,,,0
3615615,2/14/2017,11:00,QUEENS,11357,40.790733,-73.81457,"(40.790733, -73.81457)",150 STREET,12 AVENUE,,1
3616050,2/14/2017,11:00,BRONX,10468,40.863327,-73.89921,"(40.863327, -73.89921)",MORRIS AVENUE,EAST 190 STREET,,0
3615558,2/14/2017,11:00,STATEN ISLAND,10305,40.587067,-74.09162,"(40.587067, -74.09162)",HYLAN BOULEVARD,GARRETSON AVENUE,,0
3616642,2/14/2017,11:00,,,40.611034,-73.95258,"(40.611034, -73.95258)",KINGS HIGHWAY,EAST 21 STREET,,0
3615461,2/14/2017,11:00,BROOKLYN,11217,40.68717,-73.979706,"(40.68717, -73.979706)",,,61        FLATBUSH AVENUE,0
3615710,2/14/2017,11:00,MANHATTAN,10002,40.715034,-73.99681,"(40.715034, -73.99681)",BOWERY,BAYARD STREET,,0
3615343,2/14/2017,11:00,QUEENS,11004,40.739872,-73.71316,"(40.739872, -73.71316)",,,82-17     256 STREET,0
3615932,2/14/2017,11:01,MANHATTAN,10022,40.762226,-73.96819,"(40.762226, -73.96819)",LEXINGTON AVENUE,EAST 59 STREET,,0
3616630,2/14/2017,11:15,,,40.698544,-73.96236,"(40.698544, -73.96236)",,,,0
3615411,2/14/2017,11:15,,,,,,,,,2
3623557,2/14/2017,11:15,QUEENS,11373,40.7452,-73.88426,"(40.7452, -73.88426)",BAXTER AVENUE,KETCHAM STREET,,0
3617473,2/14/2017,11:16,BROOKLYN,11210,40.631706,-73.94649,"(40.631706, -73.94649)",FLATBUSH AVENUE,AVENUE H,,0
3615559,2/14/2017,11:20,STATEN ISLAND,10305,40.595493,-74.08605,"(40.595493, -74.08605)",,,1361      HYLAN BOULEVARD,0
3615376,2/14/2017,11:20,,,40.769623,-73.86702,"(40.769623, -73.86702)",,,,1
3616583,2/14/2017,11:25,QUEENS,11417,40.68059,-73.843155,"(40.68059, -73.843155)",LIBERTY AVENUE,96 STREET,,0
3615404,2/14/2017,11:25,,,40.66645,-73.75764,"(40.66645, -73.75764)",SPRINGFIELD BOULEVARD,,,0
3616049,2/14/2017,11:29,,,40.88709,-73.87803,"(40.88709, -73.87803)",JEROME AVENUE,,,0
3616159,2/14/2017,11:30,,,40.576965,-74.16974,"(40.576965, -74.16974)",RICHMOND AVENUE,YUKON AVENUE,,0
3615982,2/14/2017,11:30,,,40.841187,-73.93215,"(40.841187, -73.93215)",,,,0
3616173,2/14/2017,11:30,BROOKLYN,11226,40.64621,-73.94812,"(40.64621, -73.94812)",,,182       EAST 31 STREET,0
3615677,2/14/2017,11:30,BROOKLYN,11234,40.617924,-73.93174,"(40.617924, -73.93174)",FLATBUSH AVENUE,QUENTIN ROAD,,0
3615999,2/14/2017,11:30,QUEENS,11377,40.740875,-73.89962,"(40.740875, -73.89962)",65 PLACE,QUEENS BOULEVARD,,0
3615447,2/14/2017,11:30,QUEENS,11423,40.712555,-73.768585,"(40.712555, -73.768585)",191 STREET,JAMAICA AVENUE,,0
3615943,2/14/2017,11:30,,,40.782055,-73.95373,"(40.782055, -73.95373)",LEXINGTON AVENUE,,,0
3615422,2/14/2017,11:30,BRONX,10456,40.838108,-73.914246,"(40.838108, -73.914246)",ELLIOT PLACE,GRAND CONCOURSE,,1
3615705,2/14/2017,11:30,BROOKLYN,11219,40.635582,-73.99155,"(40.635582, -73.99155)",13 AVENUE,48 STREET,,1
3615956,2/14/2017,11:30,MANHATTAN,10003,40.732845,-73.995926,"(40.732845, -73.995926)",EAST 9 STREET,5 AVENUE,,1
3616230,2/14/2017,11:30,,,40.88384,-73.82578,"(40.88384, -73.82578)",,,,1
3615636,2/14/2017,11:36,BRONX,10454,40.80556,-73.914505,"(40.80556, -73.914505)",EAST 138 STREET,CYPRESS AVENUE,,0
3615643,2/14/2017,11:40,,,40.809048,-73.92856,"(40.809048, -73.92856)",EAST 135 STREET,LINCOLN AVENUE,,0
3615934,2/14/2017,11:42,BROOKLYN,11218,40.647617,-73.971214,"(40.647617, -73.971214)",CONEY ISLAND AVENUE,FRIEL PLACE,,1
3615790,2/14/2017,11:45,MANHATTAN,10022,,,,EAST 58 STREET,MADISON AVENUE,,0
3616268,2/14/2017,11:45,,,,,,VANWYCK EXPRESSWAY,LINDEN BOULEVARD,,0
3615936,2/14/2017,11:46,,,40.64029,-73.994804,"(40.64029, -73.994804)",FORT HAMILTON PARKWAY,,,0
3615443,2/14/2017,11:50,BROOKLYN,11209,40.624493,-74.02049,"(40.624493, -74.02049)",,,638       79 STREET,0
3615383,2/14/2017,11:50,BROOKLYN,11211,40.718773,-73.94341,"(40.718773, -73.94341)",,,473       HUMBOLDT STREET,0
3615446,2/14/2017,11:50,,,40.75763,-73.82799,"(40.75763, -73.82799)",KISSENA BOULEVARD,,,0
3615974,2/14/2017,11:55,QUEENS,11415,40.702793,-73.83214,"(40.702793, -73.83214)",85 AVENUE,LEFFERTS BOULEVARD,,0
3616317,2/14/2017,11:56,BROOKLYN,11229,40.604713,-73.942696,"(40.604713, -73.942696)",,,3245      NOSTRAND AVENUE,0
3617163,2/14/2017,12:00,BROOKLYN,11230,40.629433,-73.96708,"(40.629433, -73.96708)",AVENUE H,EAST 10 STREET,,0
3621010,2/14/2017,12:00,BROOKLYN,11225,40.670296,-73.9562,"(40.670296, -73.9562)",,,382       EASTERN PARKWAY,2
3616014,2/14/2017,12:00,BRONX,10458,40.857082,-73.88433,"(40.857082, -73.88433)",,,2491      BELMONT AVENUE,0
3615427,2/14/2017,12:00,MANHATTAN,10016,40.743702,-73.97332,"(40.743702, -73.97332)",,,401       EAST 34 STREET,0
3616030,2/14/2017,12:00,,,40.79157,-73.94678,"(40.79157, -73.94678)",EAST 105 STREET,,,0
3615844,2/14/2017,12:00,QUEENS,11368,40.74701,-73.860245,"(40.74701, -73.860245)",104 STREET,45 AVENUE,,1
3617118,2/14/2017,12:15,MANHATTAN,10013,40.718273,-74.00533,"(40.718273, -74.00533)",FRANKLIN STREET,CHURCH STREET,,0
3615920,2/14/2017,12:15,MANHATTAN,10001,40.752617,-73.99451,"(40.752617, -73.99451)",,,330       WEST 34 STREET,0
3615434,2/14/2017,12:20,BRONX,10461,40.857437,-73.85015,"(40.857437, -73.85015)",,,1268      PELHAM PARKWAY SOUTH,0
3615449,2/14/2017,12:20,QUEENS,11432,40.708405,-73.797806,"(40.708405, -73.797806)",,,88-40     164 STREET,0
3616272,2/14/2017,12:21,,,40.712353,-73.9553,"(40.712353, -73.9553)",,,,1
3616176,2/14/2017,12:25,,,40.877068,-73.906105,"(40.877068, -73.906105)",WEST 230 STREET,BROADWAY,,0
3615752,2/14/2017,12:25,BRONX,10470,40.89608,-73.86692,"(40.89608, -73.86692)",EAST 233 STREET,KATONAH AVENUE,,0
3616763,2/14/2017,12:30,,,40.675938,-73.78154,"(40.675938, -73.78154)",128 AVENUE,,,0
3617119,2/14/2017,12:30,MANHATTAN,10013,40.720554,-74.00352,"(40.720554, -74.00352)",CANAL STREET,CHURCH STREET,,0
3615623,2/14/2017,12:30,QUEENS,11360,40.77832,-73.777145,"(40.77832, -73.777145)",,,212-71    26 AVENUE,0
3615416,2/14/2017,12:30,QUEENS,11361,,,,NORTHERN BOULEVARD,207 STREET,,0
3615808,2/14/2017,12:30,,,40.71878,-73.94509,"(40.71878, -73.94509)",RICHARDSON STREET,,,0
3616678,2/14/2017,12:34,MANHATTAN,10033,40.850414,-73.93653,"(40.850414, -73.93653)",,,717       WEST 181 STREET,0
3617311,2/14/2017,12:34,BROOKLYN,11221,40.694088,-73.93427,"(40.694088, -73.93427)",PULASKI STREET,STUYVESANT AVENUE,,0
3615841,2/14/2017,12:35,,,40.57577,-74.16981,"(40.57577, -74.16981)",,,2873      RICHMOND AVENUE,0
3615896,2/14/2017,12:40,QUEENS,11373,40.736385,-73.87812,"(40.736385, -73.87812)",,,87-10     GRAND AVENUE,1
3616648,2/14/2017,12:45,BRONX,10457,40.85651,-73.897316,"(40.85651, -73.897316)",TIEBOUT AVENUE,EAST 183 STREET,,0
3615957,2/14/2017,12:45,,,40.729706,-74.00922,"(40.729706, -74.00922)",CLARKSON STREET,,,0
3615697,2/14/2017,12:49,,,40.70322,-73.94079,"(40.70322, -73.94079)",VARET STREET,,,0
3615470,2/14/2017,12:50,,,40.663555,-73.93162,"(40.663555, -73.93162)",UTICA AVENUE,,,1
3615674,2/14/2017,12:55,BROOKLYN,11234,40.632492,-73.93415,"(40.632492, -73.93415)",AVENUE H,TROY AVENUE,,0
3615663,2/14/2017,12:55,STATEN ISLAND,10301,40.640526,-74.07569,"(40.640526, -74.07569)",,,60        BAY STREET,0
3615420,2/14/2017,13:00,BROOKLYN,11208,40.672665,-73.86644,"(40.672665, -73.86644)",,,675       LINCOLN AVENUE,0
3617094,2/14/2017,13:00,MANHATTAN,10031,40.82423,-73.95311,"(40.82423, -73.95311)",,,635       WEST 141 STREET,0
3620027,2/14/2017,13:00,BROOKLYN,11212,40.6553,-73.90318,"(40.6553, -73.90318)",LINDEN BOULEVARD,STONE AVENUE,,0
3616054,2/14/2017,13:00,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",WEST FORDHAM ROAD,MAJOR DEEGAN EXPRESSWAY,,0
3615543,2/14/2017,13:00,BROOKLYN,11216,40.67672,-73.94708,"(40.67672, -73.94708)",NEW YORK AVENUE,DEAN STREET,,0
3615768,2/14/2017,13:00,QUEENS,11435,40.709866,-73.81642,"(40.709866, -73.81642)",84 DRIVE,85 ROAD,,0
3615494,2/14/2017,13:00,QUEENS,11436,40.672344,-73.79576,"(40.672344, -73.79576)",SUTTER AVENUE,143 STREET,,0
3615792,2/14/2017,13:00,,,40.76525,-73.977295,"(40.76525, -73.977295)",WEST 58 STREET,,,0
3616724,2/14/2017,13:00,,,40.590492,-74.19359,"(40.590492, -74.19359)",,,,0
3615755,2/14/2017,13:00,,,40.755203,-73.74191,"(40.755203, -73.74191)",,,,0
3615686,2/14/2017,13:00,BROOKLYN,11237,40.709003,-73.92234,"(40.709003, -73.92234)",FLUSHING AVENUE,SCOTT AVENUE,,1
3615756,2/14/2017,13:05,BROOKLYN,11215,40.66468,-73.97876,"(40.66468, -73.97876)",,,660       10 STREET,0
3616316,2/14/2017,13:12,BROOKLYN,11235,40.587685,-73.95523,"(40.587685, -73.95523)",EAST 14 STREET,SHEEPSHEAD BAY ROAD,,0
3615826,2/14/2017,13:15,MANHATTAN,10021,40.771103,-73.96383,"(40.771103, -73.96383)",EAST 72 STREET,PARK AVENUE,,0
3616001,2/14/2017,13:15,BROOKLYN,11204,40.60919,-73.979904,"(40.60919, -73.979904)",,,1559      WEST 6 STREET,1
3615625,2/14/2017,13:15,,,40.76095,-73.832756,"(40.76095, -73.832756)",37 AVENUE,,,0
3616015,2/14/2017,13:15,BROOKLYN,11207,40.660328,-73.88656,"(40.660328, -73.88656)",LINDEN BOULEVARD,MILLER AVENUE,,0
3618982,2/14/2017,13:20,MANHATTAN,10001,40.750206,-74.00234,"(40.750206, -74.00234)",WEST 27 STREET,10 AVENUE,,0
3615468,2/14/2017,13:20,QUEENS,11427,40.73804,-73.7349,"(40.73804, -73.7349)",,,80-001    237 STREET,0
3615702,2/14/2017,13:20,BROOKLYN,11206,40.7047,-73.94279,"(40.7047, -73.94279)",,,89        GRAHAM AVENUE,1
3616010,2/14/2017,13:20,QUEENS,11101,40.743534,-73.93951,"(40.743534, -73.93951)",47 AVENUE,28 STREET,,0
3615817,2/14/2017,13:20,,,40.843994,-73.89752,"(40.843994, -73.89752)",3 AVENUE,CROSS BRONX EXPRESSWAY,,0
3615451,2/14/2017,13:25,BRONX,10452,40.834774,-73.92527,"(40.834774, -73.92527)",ANDERSON AVENUE,WEST 166 STREET,,0
3615455,2/14/2017,13:25,BROOKLYN,11217,40.68532,-73.98071,"(40.68532, -73.98071)",ATLANTIC AVENUE,3 AVENUE,,0
3618009,2/14/2017,13:26,BRONX,10467,40.880074,-73.862595,"(40.880074, -73.862595)",,,752       EAST 215 STREET,0
3615927,2/14/2017,13:26,BRONX,10470,40.896683,-73.862854,"(40.896683, -73.862854)",,,4225      WEBSTER AVENUE,0
